SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00001Lmr8jYAB,Mesa_MDU_Dobson Ranch Condos,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnIYAR,1006 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnJYAR,1004 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnKYAR,1136 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnLYAR,1122 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnMYAR,1126 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnNYAR,1140 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnOYAR,1138 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnPYAR,1008 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnQYAR,1010 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnRYAR,1016 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnSYAR,1002 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnTYAR,1018 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnUYAR,1130 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnVYAR,1020 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnWYAR,1110 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnXYAR,1102 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnYYAR,Woodland Hills_MDU_The Reserve,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnZYAR,Mesa_MDU_Arcos De Mesa,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnaYAB,NE_OMAHA_SA12_FDH22_PA03,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnbYAB,Dallas_MDU_Wimberly,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrncYAB,4970 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrndYAB,4902 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrneYAB,5028 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnfYAB,4910 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrngYAB,5024 NW RADIAL HWY OMAHA NE,(created),,PL created (bus),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=bus; from Vetro sync
a01WR00001LnrnhYAB,Tucson_MDU_Equinox on 5th,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrniYAB,Mesa_MDU_Equinox on Country Club,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnjYAB,Killeen_MDU_Lakewood Manufactured Homes,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnkYAB,CA_ENCINITAS_SA06_FDH38 - Cardiff Glen HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnlYAB,Moratorium,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnmYAB,not built,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnnYAB,private st,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnoYAB,CA_ENCINITAS_SA05_FDH18 - Hygeia Court HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnpYAB,Omaha_MDU_9208 Ohio St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnqYAB,Owned by All Saints Church,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnrYAB,Encinitas_MDU_2142 Montgomery Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnsYAB,Encinitas_MDU_2008 Montgomery Ave Quadplex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrntYAB,Encinitas_MDU_Haciendas De La Playa,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnuYAB,Omaha_MDU_Warwick Apts,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnvYAB,CA_ENCINITAS_EFC_FDH999 - Beach Street Encinitas HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnwYAB,unknown,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnxYAB,Encinitas_MDU_Encinitas_Village,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnyYAB,CA_ENCINITAS_SA02_FDH14 - Cardiff Park HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnrnzYAB,CA_ENCINITAS_SA02_FDH14 - Sandy Point HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro0YAB,CA_ENCINITAS_SA05_FDH62 - Village At Leucadia HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro1YAB,Encinitas_MDU_743 3rd St Quadplex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro2YAB,Encinitas_MDU_Encinitas Boathouse,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro3YAB,Encinitas_MDU_744 3rd St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro4YAB,Encinitas_MDU_701-711 4th St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro5YAB,Encinitas_MDU_643 4th St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro6YAB,unknown-not built,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro7YAB,CA_ENCINITAS_SA01_FDH64 - Laurel Cove Lane Pvt Road,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro8YAB,CA_ENCINITAS_SA01_FDH64 - Seaside Highlannds HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lnro9YAB,Encinitas_MDU_180-200 Neptune Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnroAYAR,Killeen_MDU_Arbors of Killeen,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnroBYAR,Encinitas_MDU_The Cape Gardens,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnroCYAR,CA_ENCINITAS_SA03_FDH58 - Terraces At Cantebria HOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9AYAR,Killeen_MDU_Paloma Gardens,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9BYAR,CA_ENCINITAS_SA04_FDH50_Channel Island,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9CYAR,Encinitas_MDU_2212 Manchester Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9DYAR,Encinitas_MDU_2220 Manchester Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9EYAR,Encinitas_MDU_2242 Montgomery Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9FYAR,Encinitas_MDU_2228 Manchester Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9GYAR,CA_ENCINITAS_SA05_FDH16_CoastPointHOA,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9HYAR,Encinitas_MDU_551-555 Hygeia Ave Townhomes,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9IYAR,Killeen_MDU_The Bluffs of Brookside,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9JYAR,Encinitas_MDU_2040 Manchester Ave Quadplex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9KYAR,Encinitas_MDU_1037 3rd St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9LYAR,Encinitas_MDU_945 3rd St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9MYAR,Encinitas_MDU_936 2nd St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9NYAR,Encinitas_MDU_222-230 W J St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9OYAR,AZ_MESA_SA08_FDH09_PA08,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9PYAR,AZ_MESA_SA08_FDH09_PA07,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9QYAR,AZ_MESA_SA08_FDH09_PA01,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9RYAR,TX_HARKER HEIGHTS_SA01_FDH10_PA04,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9SYAR,TX_HARKER HEIGHTS_SA02_FDH12_PA03,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9TYAR,TX_HARKER HEIGHTS_SA01_FDH08_PA01,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9UYAR,KILLEEN_MDU_3700 YS PAK CT,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9VYAR,Killeen_MDU_Century Oaks,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9WYAR,TX_KILLEEN_SA17_FDH06_PA02,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9XYAR,TX_KILLEEN_SA17_FDH06_PA04,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9YYAR,CA_CARLSBAD_SA01_FDH09_PA02,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9ZYAR,Harker_Heights_MDU_302 W Valley Rd 8 Plex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9aYAB,TX_HARKER HEIGHTS_SA01_FDH11_PA01,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9bYAB,TX_HARKER HEIGHTS_SA01_FDH11_PA03,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9cYAB,TX_HARKER HEIGHTS_SA01_FDH10_PA03,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9dYAB,Harker_Heights_MDU_300 W Valley Rd 8 Plex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9eYAB,TX_HARKER HEIGHTS_SA01_FDH10_PA01,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9fYAB,HARKER_HEIGHTS_MDU_Star_Estates_Mobile_Park,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9gYAB,Harker_Heights_MDU_227 Clore Rd 8 Plex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9hYAB,Harker_Heights_MDU_102 E Kathy Rd 7 Plex,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9iYAB,Omaha_MDU_6406 Boyd St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9jYAB,Omaha_MDU_6303 Taylor Cir,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9kYAB,Omaha_MDU_4822-4826 Sahler St Apartments,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9lYAB,Omaha_MDU_4907 Ames Ave Apartments,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9mYAB,Omaha_MDU_4313 N 65th St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9nYAB,Omaha_MDU_4015 HAMILTON ST,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9oYAB,Omaha_MDU_Taylor Apartments,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9pYAB,Omaha_MDU_6302-6014 Boyd St,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9qYAB,Omaha_MDU_4803 Boyd St Apartments,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9rYAB,Omaha_MDU_Brewer Apartments,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9sYAB,NE_OMAHA_SA06_FDH32_MDU_WOODLAND HEIGHTS,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9tYAB,NE_OMAHA_SA06_FDH32_MDU_WOODLAND RIDGE,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9uYAB,Encinitas_MDU_Saxonay at Encinitas Ranch,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9vYAB,Omaha_MDU_Benson Crest Apartments 2,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9wYAB,Encinitas_MDU_2227 Newcastle Ave,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9xYAB,Omaha_MDU_4023 HAMILTON ST,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9yYAB,Omaha_MDU_Benson Crest Apartments 1,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001Lns9zYAB,Omaha_MDU_4318-4324 N 48th St Apartments,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA0YAJ,AZ_MESA_SA08_FDH01_PA06,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA1YAJ,AZ_MESA_SA08_FDH01_PA11,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA2YAJ,AZ_MESA_SA08_FDH01_PA10,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA3YAJ,AZ_MESA_SA08_FDH01_PA08,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA4YAJ,AZ_MESA_SA08_FDH01_PA05,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA5YAJ,AZ_MESA_SA08_FDH01_PA04,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA6YAJ,AZ_MESA_SA08_FDH01_PA07,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA7YAJ,AZ_MESA_SA08_FDH01_PA01,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA8YAJ,AZ_MESA_SA08_FDH01_PA02,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsA9YAJ,AZ_MESA_SA08_FDH01_PA09,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsAAYAZ,Omaha_MDU_Caravelle Townhomes,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsABYAZ,AZ_MESA_SA08_FDH07_PA04,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsACYAZ,AZ_MESA_SA08_FDH07_PA05,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsADYAZ,AZ_MESA_SA08_FDH07_PA06,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsAEYAZ,AZ_MESA_SA08_FDH07_PA01,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsAFYAZ,AZ_MESA_SA08_FDH07_PA03,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
a01WR00001LnsAGYAZ,AZ_MESA_SA08_FDH07_PA02,(created),,PL created (agreement),sync_vetro_to_salesforce.py,2026-05-08T12:04:11,CREATE,kind=agreement; from Vetro sync
