Id,Name,Agreement_Name__c,Property_Address__c,field,old_value,new_value
006WR00000wj8JUYAY,Mesa Village,,"2701 East Allred Avenue, Mesa, AZ, USA",Property_Street__c,,East Allred Avenue
006WR00000wj8JVYAY,Avana Gilbert,,"3225 E Baseline Rd, Gilbert, AZ 85234, USA",Property_Street_Number__c,,3225
006WR00000wj8JVYAY,Avana Gilbert,,"3225 E Baseline Rd, Gilbert, AZ 85234, USA",Property_Street__c,,E Baseline Rd
006WR00000wj8JWYAY,Fiesta Village Furnished Apartments,,"960 West Southern Avenue, Mesa, AZ, USA",Property_Street_Number__c,,960
006WR00000wj8JWYAY,Fiesta Village Furnished Apartments,,"960 West Southern Avenue, Mesa, AZ, USA",Property_Street__c,,West Southern Avenue
006WR00000wj8JXYAY,Town Germann,,Town Germann 85297,Property_Street__c,,Town Germann
006WR00000wj8JYYAY,Marigold Ranch at San Tan Village,Gilbert_MDU_Marigold Ranch at San Tan Village,2120 E Ray Rd,Property_Street_Number__c,,2120
006WR00000wj8JYYAY,Marigold Ranch at San Tan Village,Gilbert_MDU_Marigold Ranch at San Tan Village,2120 E Ray Rd,Property_Street__c,,E Ray Rd
006WR00000wj8JZYAY,College Park Woods,Chandler_MDU_College Park Woods,"2201 N Comanche Dr, Chandler, AZ 85224, USA",Property_Street_Number__c,,2201
006WR00000wj8JZYAY,College Park Woods,Chandler_MDU_College Park Woods,"2201 N Comanche Dr, Chandler, AZ 85224, USA",Property_Street__c,,N Comanche Dr
006WR00000wj8JaYAI,SunVilla Apartments,,"650 S 80th St, Mesa, AZ 85208, USA",Property_Street_Number__c,,650
006WR00000wj8JaYAI,SunVilla Apartments,,"650 S 80th St, Mesa, AZ 85208, USA",Property_Street__c,,S 80th St
006WR00000wj8JbYAI,El Mirage Mobile Home Park ( Saguaro Sun ),,"305 S Val Vista Dr, Mesa, AZ 85204, USA",Property_Street_Number__c,,305
006WR00000wj8JbYAI,El Mirage Mobile Home Park ( Saguaro Sun ),,"305 S Val Vista Dr, Mesa, AZ 85204, USA",Property_Street__c,,S Val Vista Dr
006WR00000wj8JcYAI,Royal Palms Village (MHP),,"345 S 58th St, Mesa, AZ 85206, USA",Property_Street_Number__c,,345
006WR00000wj8JcYAI,Royal Palms Village (MHP),,"345 S 58th St, Mesa, AZ 85206, USA",Property_Street__c,,S 58th St
006WR00000wj8JdYAI,Sunset Resort-520 Spaces (MHP),,"8615 E Main St, Mesa, AZ 85207, USA",Property_Street_Number__c,,8615
006WR00000wj8JdYAI,Sunset Resort-520 Spaces (MHP),,"8615 E Main St, Mesa, AZ 85207, USA",Property_Street__c,,E Main St
006WR00000wj8JeYAI,Avia 266,,2354 W UNIVERSITY DR MESA 85201,Property_Street_Number__c,,2354
006WR00000wj8JeYAI,Avia 266,,2354 W UNIVERSITY DR MESA 85201,Property_Street__c,,W UNIVERSITY DR
006WR00000wj8JfYAI,Cadia Crossing,,"230 E Civic Center Dr, Gilbert, AZ 85296, USA",Property_Street_Number__c,,230
006WR00000wj8JfYAI,Cadia Crossing,,"230 E Civic Center Dr, Gilbert, AZ 85296, USA",Property_Street__c,,E Civic Center Dr
006WR00000wj8JgYAI,Apache Wells Trailer Rv Resort (MHP),,"2656 N 56th St, Mesa, AZ 85215, USA",Property_Street_Number__c,,2656
006WR00000wj8JgYAI,Apache Wells Trailer Rv Resort (MHP),,"2656 N 56th St, Mesa, AZ 85215, USA",Property_Street__c,,N 56th St
006WR00000wj8JhYAI,Agave Apartments,,"1718 S Jentilly Ln, Tempe, AZ 85281, USA",Property_Street_Number__c,,1718
006WR00000wj8JhYAI,Agave Apartments,,"1718 S Jentilly Ln, Tempe, AZ 85281, USA",Property_Street__c,,S Jentilly Ln
006WR00000wj8JiYAI,Ascend at Red Mountain,,"2217 N Power Rd, Mesa, AZ 85215, USA",Property_Street_Number__c,,2217
006WR00000wj8JiYAI,Ascend at Red Mountain,,"2217 N Power Rd, Mesa, AZ 85215, USA",Property_Street__c,,N Power Rd
006WR00000wj8JjYAI,Ascend at Longbow Highpoint,,"5957 E Longbow Pkwy, Mesa, AZ 85215, USA",Property_Street_Number__c,,5957
006WR00000wj8JjYAI,Ascend at Longbow Highpoint,,"5957 E Longbow Pkwy, Mesa, AZ 85215, USA",Property_Street__c,,E Longbow Pkwy
006WR00000wj8JkYAI,Album Mountain Vista,,"1153 S Signal Butte Rd, Mesa, AZ 85208, USA",Property_Street_Number__c,,1153
006WR00000wj8JkYAI,Album Mountain Vista,,"1153 S Signal Butte Rd, Mesa, AZ 85208, USA",Property_Street__c,,S Signal Butte Rd
006WR00000wj8JlYAI,Candela Park,,"57 N Alma School Rd, Mesa, AZ 85201, USA",Property_Street_Number__c,,57
006WR00000wj8JlYAI,Candela Park,,"57 N Alma School Rd, Mesa, AZ 85201, USA",Property_Street__c,,N Alma School Rd
006WR00000wj8JmYAI,Dartmouth Trace,,"602 North May, Mesa, AZ 85201, USA",Property_Street_Number__c,,602
006WR00000wj8JmYAI,Dartmouth Trace,,"602 North May, Mesa, AZ 85201, USA",Property_Street__c,,North May
006WR00000wj8JnYAI,Aspenwood Mobile Home Park (MHP),,"245 S 56th St, Mesa, AZ 85206, USA",Property_Street_Number__c,,245
006WR00000wj8JnYAI,Aspenwood Mobile Home Park (MHP),,"245 S 56th St, Mesa, AZ 85206, USA",Property_Street__c,,S 56th St
006WR00000wj8JoYAI,Brookview Apartments,,"1940 W University Dr, Mesa, AZ 85201, USA",Property_Street_Number__c,,1940
006WR00000wj8JoYAI,Brookview Apartments,,"1940 W University Dr, Mesa, AZ 85201, USA",Property_Street__c,,W University Dr
006WR00000wj8JpYAI,Alta Uptown (Chandler AZ),,"1961 N Hartford St, Chandler, AZ 85225, USA",Property_Street_Number__c,,1961
006WR00000wj8JpYAI,Alta Uptown (Chandler AZ),,"1961 N Hartford St, Chandler, AZ 85225, USA",Property_Street__c,,N Hartford St
006WR00000wj8JqYAI,Calusa Trace,,"6518 E Main St, Mesa, AZ 85205, USA",Property_Street_Number__c,,6518
006WR00000wj8JqYAI,Calusa Trace,,"6518 E Main St, Mesa, AZ 85205, USA",Property_Street__c,,E Main St
006WR00000wj8JrYAI,Broadway Estates,,"345 S 58th St, Mesa, AZ 85206, USA",Property_Street_Number__c,,345
006WR00000wj8JrYAI,Broadway Estates,,"345 S 58th St, Mesa, AZ 85206, USA",Property_Street__c,,S 58th St
006WR00000wj8JsYAI,BB Living at Val Vista,,3936 S Decatur Dr  85297,Property_Street_Number__c,,3936
006WR00000wj8JsYAI,BB Living at Val Vista,,3936 S Decatur Dr  85297,Property_Street__c,,S Decatur Dr
006WR00000wj8JtYAI,Camden Tempe,,"800 East Curry Road, Tempe, AZ, USA",Property_Street_Number__c,,800
006WR00000wj8JtYAI,Camden Tempe,,"800 East Curry Road, Tempe, AZ, USA",Property_Street__c,,East Curry Road
006WR00000wj8JuYAI,Agave Village,,"7807 E Main St, Mesa, AZ 85207, USA",Property_Street_Number__c,,7807
006WR00000wj8JuYAI,Agave Village,,"7807 E Main St, Mesa, AZ 85207, USA",Property_Street__c,,E Main St
006WR00000wj8JvYAI,Crismon Gateway Rentals,,9652 E Hampton Ave Mesa Az 85209,Property_Street_Number__c,,9652
006WR00000wj8JvYAI,Crismon Gateway Rentals,,9652 E Hampton Ave Mesa Az 85209,Property_Street__c,,E Hampton Ave
006WR00000wj8JwYAI,Cactus Wren (MHP),,"235 N Ellsworth Rd, Mesa, AZ 85207, USA",Property_Street_Number__c,,235
006WR00000wj8JwYAI,Cactus Wren (MHP),,"235 N Ellsworth Rd, Mesa, AZ 85207, USA",Property_Street__c,,N Ellsworth Rd
006WR00000wj8JxYAI,Tuscan Isle,,"8650 Weir Drive, Naples, FL, USA",Property_Street_Number__c,,8650
006WR00000wj8JxYAI,Tuscan Isle,,"8650 Weir Drive, Naples, FL, USA",Property_Street__c,,Weir Drive
006WR00000wj8JyYAI,Beverly Mobile Home Park,,"26 South Beverly, Mesa, AZ 85210, USA",Property_Street_Number__c,,26
006WR00000wj8JyYAI,Beverly Mobile Home Park,,"26 South Beverly, Mesa, AZ 85210, USA",Property_Street__c,,South Beverly
006WR00000wj8JzYAI,Centennial Village,,222 W BROWN RD MESA 85201,Property_Street_Number__c,,222
006WR00000wj8JzYAI,Centennial Village,,222 W BROWN RD MESA 85201,Property_Street__c,,W BROWN RD
006WR00000wj8K0YAI,Castillo Nuevo,,"3300 E Broadway Rd, Mesa, AZ 85204, USA",Property_Street_Number__c,,3300
006WR00000wj8K0YAI,Castillo Nuevo,,"3300 E Broadway Rd, Mesa, AZ 85204, USA",Property_Street__c,,E Broadway Rd
006WR00000wj8K1YAI,Westchase Apartments,,"3810 Metro Parkway, Fort Myers, FL, USA",Property_Street_Number__c,,3810
006WR00000wj8K1YAI,Westchase Apartments,,"3810 Metro Parkway, Fort Myers, FL, USA",Property_Street__c,,Metro Parkway
006WR00000wj8K2YAI,Copper Point,,"1111 E Brown Rd, Mesa, AZ 85203, USA",Property_Street_Number__c,,1111
006WR00000wj8K2YAI,Copper Point,,"1111 E Brown Rd, Mesa, AZ 85203, USA",Property_Street__c,,E Brown Rd
006WR00000wj8K3YAI,Casa Serena (MHP),,"661 S Hawes Rd, Mesa, AZ 85208, USA",Property_Street_Number__c,,661
006WR00000wj8K3YAI,Casa Serena (MHP),,"661 S Hawes Rd, Mesa, AZ 85208, USA",Property_Street__c,,S Hawes Rd
006WR00000wj8K4YAI,Arizona Acres Resort,,"9421 E Apache Trail, Mesa, AZ 85207, USA",Property_Street_Number__c,,9421
006WR00000wj8K4YAI,Arizona Acres Resort,,"9421 E Apache Trail, Mesa, AZ 85207, USA",Property_Street__c,,E Apache Trail
006WR00000wj8K5YAI,1758 S Val Vista Dr,,"1440 S Val Vista Dr, Mesa, AZ 85204, USA",Property_Street_Number__c,,1440
006WR00000wj8K5YAI,1758 S Val Vista Dr,,"1440 S Val Vista Dr, Mesa, AZ 85204, USA",Property_Street__c,,S Val Vista Dr
006WR00000wj8K6YAI,Annex at Cadence,,"9411 East Cadence Parkway, Mesa, AZ 85212, USA",Property_Street_Number__c,,9411
006WR00000wj8K6YAI,Annex at Cadence,,"9411 East Cadence Parkway, Mesa, AZ 85212, USA",Property_Street__c,,East Cadence Parkway
006WR00000wj8K7YAI,Alta Vista Apartments,,1444 N Recker Rd,Property_Street_Number__c,,1444
006WR00000wj8K7YAI,Alta Vista Apartments,,1444 N Recker Rd,Property_Street__c,,N Recker Rd
006WR00000wj8K8YAI,9736 E Main St (MHP),,"9736 E Main St, Mesa, AZ 85207, USA",Property_Street_Number__c,,9736
006WR00000wj8K8YAI,9736 E Main St (MHP),,"9736 E Main St, Mesa, AZ 85207, USA",Property_Street__c,,E Main St
006WR00000wj8K9YAI,315-321 N Higley Rd,,"315-321 N Higley Rd, Mesa, AZ 85205, USA",Property_Street_Number__c,,315-321
006WR00000wj8K9YAI,315-321 N Higley Rd,,"315-321 N Higley Rd, Mesa, AZ 85205, USA",Property_Street__c,,N Higley Rd
006WR00000wj8KAYAY,Buenas on Broadway,,"660 E Broadway Rd, Mesa, AZ 85204, USA",Property_Street_Number__c,,660
006WR00000wj8KAYAY,Buenas on Broadway,,"660 E Broadway Rd, Mesa, AZ 85204, USA",Property_Street__c,,E Broadway Rd
006WR00000wj8KBYAY,Centennial Village Corp,,130 W BROWN RD MESA AZ USA 85201,Property_Street_Number__c,,130
006WR00000wj8KBYAY,Centennial Village Corp,,130 W BROWN RD MESA AZ USA 85201,Property_Street__c,,W BROWN RD
006WR00000wj8KCYAY,1151 W Dragoon Cir,,"1151 W Dragoon Cir, Mesa, AZ 85210, USA",Property_Street_Number__c,,1151
006WR00000wj8KCYAY,1151 W Dragoon Cir,,"1151 W Dragoon Cir, Mesa, AZ 85210, USA",Property_Street__c,,W Dragoon Cir
006WR00000wj8KDYAY,Brighthaven Estates,,"8421 E Main St, Mesa, AZ 85207, USA",Property_Street_Number__c,,8421
006WR00000wj8KDYAY,Brighthaven Estates,,"8421 E Main St, Mesa, AZ 85207, USA",Property_Street__c,,E Main St
006WR00000wj8KEYAY,Encore on First West,Mesa_MDU_Encore on First West,"47 W 1st Ave, Mesa, AZ 85210, USA",Property_Street_Number__c,,47
006WR00000wj8KEYAY,Encore on First West,Mesa_MDU_Encore on First West,"47 W 1st Ave, Mesa, AZ 85210, USA",Property_Street__c,,W 1st Ave
006WR00000wj8KFYAY,Mesa Artspace Lofts,Mesa_MDU_Mesa Artspace Lofts,"155 South Hibbert, Mesa, AZ 85210, USA",Property_Street_Number__c,,155
006WR00000wj8KFYAY,Mesa Artspace Lofts,Mesa_MDU_Mesa Artspace Lofts,"155 South Hibbert, Mesa, AZ 85210, USA",Property_Street__c,,South Hibbert
006WR00000wj8KGYAY,4455 Greenwood Avenue,,"4456 South Greenwood Avenue, Chicago, IL, USA",Property_Street_Number__c,,4456
006WR00000wj8KGYAY,4455 Greenwood Avenue,,"4456 South Greenwood Avenue, Chicago, IL, USA",Property_Street__c,,South Greenwood Avenue
006WR00000wj8KHYAY,Kings Gate Senior Apartments,Omaha_MDU_Kings Gate Apartments,"7055 Crown Point Avenue, Omaha, NE, USA",Property_Street_Number__c,,7055
006WR00000wj8KHYAY,Kings Gate Senior Apartments,Omaha_MDU_Kings Gate Apartments,"7055 Crown Point Avenue, Omaha, NE, USA",Property_Street__c,,Crown Point Avenue
006WR00000wj8KHYAY,Kings Gate Senior Apartments,Omaha_MDU_Kings Gate Apartments,"7055 Crown Point Avenue, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KIYAY,Prairie Spring Apartments,Omaha_MDU_Prairie Spring Apartments,"5850 Bauman Plaza, Omaha, NE, USA",Property_Street_Number__c,,5850
006WR00000wj8KIYAY,Prairie Spring Apartments,Omaha_MDU_Prairie Spring Apartments,"5850 Bauman Plaza, Omaha, NE, USA",Property_Street__c,,Bauman Plaza
006WR00000wj8KIYAY,Prairie Spring Apartments,Omaha_MDU_Prairie Spring Apartments,"5850 Bauman Plaza, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KJYAY,5301-5307 S. Maryland Avenue,,"5301 South Maryland Avenue, Chicago, IL, USA",Property_Street_Number__c,,5301
006WR00000wj8KJYAY,5301-5307 S. Maryland Avenue,,"5301 South Maryland Avenue, Chicago, IL, USA",Property_Street__c,,South Maryland Avenue
006WR00000wj8KKYAY,Mesa Station,,"111 N Gilbert Rd, Mesa, AZ, USA",Property_Street_Number__c,,111
006WR00000wj8KKYAY,Mesa Station,,"111 N Gilbert Rd, Mesa, AZ, USA",Property_Street__c,,N Gilbert Rd
006WR00000wj8KLYAY,Juniper Gardens,Omaha_MDU_Florentine Apartments,"2303 Benson Gardens Blvd, Omaha, NE, USA",Property_Street_Number__c,,2303
006WR00000wj8KLYAY,Juniper Gardens,Omaha_MDU_Florentine Apartments,"2303 Benson Gardens Blvd, Omaha, NE, USA",Property_Street__c,,Benson Gardens Blvd
006WR00000wj8KLYAY,Juniper Gardens,Omaha_MDU_Florentine Apartments,"2303 Benson Gardens Blvd, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KMYAY,5049 S. Drexel Boulevard,,"5050 South Drexel Boulevard, Chicago, IL, USA",Property_Street_Number__c,,5050
006WR00000wj8KMYAY,5049 S. Drexel Boulevard,,"5050 South Drexel Boulevard, Chicago, IL, USA",Property_Street__c,,South Drexel Boulevard
006WR00000wj8KNYAY,Avondale Apartments Envolve (copy),,"3275 W 14th Ave, Denver, CO, USA",Property_Street_Number__c,,3275
006WR00000wj8KNYAY,Avondale Apartments Envolve (copy),,"3275 W 14th Ave, Denver, CO, USA",Property_Street__c,,W 14th Ave
006WR00000wj8KOYAY,Ocean Crest Apartments,Solana Beach_MDU_Ocean Crest Apartments,"873 Stevens Avenue, Solana Beach, CA, USA",Property_Street_Number__c,,873
006WR00000wj8KOYAY,Ocean Crest Apartments,Solana Beach_MDU_Ocean Crest Apartments,"873 Stevens Avenue, Solana Beach, CA, USA",Property_Street__c,,Stevens Avenue
006WR00000wj8KPYAY,Albany Apartments,,"5801 E Albany St, Mesa, AZ 85205, USA",Property_Street_Number__c,,5801
006WR00000wj8KPYAY,Albany Apartments,,"5801 E Albany St, Mesa, AZ 85205, USA",Property_Street__c,,E Albany St
006WR00000wj8KQYAY,Arboretum Village,Omaha_MDU_Arboretum Village,"8141 Farnam Drive, Omaha, NE, USA",Property_Street_Number__c,,8141
006WR00000wj8KQYAY,Arboretum Village,Omaha_MDU_Arboretum Village,"8141 Farnam Drive, Omaha, NE, USA",Property_Street__c,,Farnam Drive
006WR00000wj8KQYAY,Arboretum Village,Omaha_MDU_Arboretum Village,"8141 Farnam Drive, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KRYAY,5053 S. Ellis Avenue,,"5054 South Ellis Avenue, Chicago, IL, USA",Property_Street_Number__c,,5054
006WR00000wj8KRYAY,5053 S. Ellis Avenue,,"5054 South Ellis Avenue, Chicago, IL, USA",Property_Street__c,,South Ellis Avenue
006WR00000wj8KSYAY,Biltmore Terrace Condominiums,,"3055 E Colter St, Phoenix, AZ 85016",Property_Street_Number__c,,3055
006WR00000wj8KSYAY,Biltmore Terrace Condominiums,,"3055 E Colter St, Phoenix, AZ 85016",Property_Street__c,,E Colter St
006WR00000wj8KTYAY,Embassy Park Apartments,Omaha_MDU_Embassy Park Apartments,"9045 Burt Street, Omaha, NE, USA",Property_Street_Number__c,,9045
006WR00000wj8KTYAY,Embassy Park Apartments,Omaha_MDU_Embassy Park Apartments,"9045 Burt Street, Omaha, NE, USA",Property_Street__c,,Burt Street
006WR00000wj8KTYAY,Embassy Park Apartments,Omaha_MDU_Embassy Park Apartments,"9045 Burt Street, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KUYAY,Alta Rise,,"80 N McQueen Rd, Gilbert, AZ 85233, USA",Property_Street_Number__c,,80
006WR00000wj8KUYAY,Alta Rise,,"80 N McQueen Rd, Gilbert, AZ 85233, USA",Property_Street__c,,N McQueen Rd
006WR00000wj8KVYAY,Greentree Place Apartments,,"250 South Elizabeth Way, Chandler, AZ, USA",Property_Street_Number__c,,250
006WR00000wj8KVYAY,Greentree Place Apartments,,"250 South Elizabeth Way, Chandler, AZ, USA",Property_Street__c,,South Elizabeth Way
006WR00000wj8KWYAY,102 West 9th Place Apartments,,102-128 W 9th Pl  Mesa az 85201,Property_Street_Number__c,,102-128
006WR00000wj8KWYAY,102 West 9th Place Apartments,,102-128 W 9th Pl  Mesa az 85201,Property_Street__c,,W 9th Pl
006WR00000wj8KXYAY,Residences at Sorensen Square,Omaha_MDU_Sorensen Square Apartments,"6605 North 64th Plaza, Omaha, NE, USA",Property_Street_Number__c,,6605
006WR00000wj8KXYAY,Residences at Sorensen Square,Omaha_MDU_Sorensen Square Apartments,"6605 North 64th Plaza, Omaha, NE, USA",Property_Street__c,,North 64th Plaza
006WR00000wj8KXYAY,Residences at Sorensen Square,Omaha_MDU_Sorensen Square Apartments,"6605 North 64th Plaza, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KYYAY,5100-5120 S. Ellis Avenue,,"5100-5120 South Ellis Avenue, Chicago, IL, USA",Property_Street_Number__c,,5100-5120
006WR00000wj8KYYAY,5100-5120 S. Ellis Avenue,,"5100-5120 South Ellis Avenue, Chicago, IL, USA",Property_Street__c,,South Ellis Avenue
006WR00000wj8KZYAY,4721-29 S. Ellis St,,"534 East 33rd Place, Chicago, IL, USA",Property_Street_Number__c,,534
006WR00000wj8KZYAY,4721-29 S. Ellis St,,"534 East 33rd Place, Chicago, IL, USA",Property_Street__c,,East 33rd Place
006WR00000wj8KaYAI,The Village at Grant Square,Omaha_MDU_The Village at Grant Square Apartments,"7349 Grant Street, Omaha, NE, USA",Property_Street_Number__c,,7349
006WR00000wj8KaYAI,The Village at Grant Square,Omaha_MDU_The Village at Grant Square Apartments,"7349 Grant Street, Omaha, NE, USA",Property_Street__c,,Grant Street
006WR00000wj8KaYAI,The Village at Grant Square,Omaha_MDU_The Village at Grant Square Apartments,"7349 Grant Street, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KbYAI,5111 S. Kimbark Avenue,,"5112 South Kimbark Avenue, Chicago, IL, USA",Property_Street_Number__c,,5112
006WR00000wj8KbYAI,5111 S. Kimbark Avenue,,"5112 South Kimbark Avenue, Chicago, IL, USA",Property_Street__c,,South Kimbark Avenue
006WR00000wj8KcYAI,Camelot Village,Omaha_MDU_Camelot Village,"2020 N 92nd Ave, Omaha, NE, USA",Property_Street_Number__c,,2020
006WR00000wj8KcYAI,Camelot Village,Omaha_MDU_Camelot Village,"2020 N 92nd Ave, Omaha, NE, USA",Property_Street__c,,N 92nd Ave
006WR00000wj8KcYAI,Camelot Village,Omaha_MDU_Camelot Village,"2020 N 92nd Ave, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KdYAI,5350-5358 S. Maryland,,5350-5358 S. Maryland,Property_Street_Number__c,,5350-5358
006WR00000wj8KdYAI,5350-5358 S. Maryland,,5350-5358 S. Maryland,Property_Street__c,,S. Maryland
006WR00000wj8KeYAI,Peony Village,Omaha_MDU_Peony Village Apartments,"8215 Burt Plaza, Omaha, NE, USA",Property_Street_Number__c,,8215
006WR00000wj8KeYAI,Peony Village,Omaha_MDU_Peony Village Apartments,"8215 Burt Plaza, Omaha, NE, USA",Property_Street__c,,Burt Plaza
006WR00000wj8KeYAI,Peony Village,Omaha_MDU_Peony Village Apartments,"8215 Burt Plaza, Omaha, NE, USA",Property_County__c,,Douglas
006WR00000wj8KfYAI,Sunrise on the Rail,,"111 N Mesa Dr, Mesa, AZ 85201, USA",Property_Street_Number__c,,111
006WR00000wj8KfYAI,Sunrise on the Rail,,"111 N Mesa Dr, Mesa, AZ 85201, USA",Property_Street__c,,N Mesa Dr
006WR00000wj8KgYAI,5118-5120 S. Greenwood Avenue,,"5118 South Greenwood Avenue, Chicago, IL, USA",Property_Street_Number__c,,5118
006WR00000wj8KgYAI,5118-5120 S. Greenwood Avenue,,"5118 South Greenwood Avenue, Chicago, IL, USA",Property_Street__c,,South Greenwood Avenue
006WR00000wj8KhYAI,5120 S. Hyde Park Boulevard,,"5121 South Hyde Park Boulevard, Chicago, IL, USA",Property_Street_Number__c,,5121
006WR00000wj8KhYAI,5120 S. Hyde Park Boulevard,,"5121 South Hyde Park Boulevard, Chicago, IL, USA",Property_Street__c,,South Hyde Park Boulevard
006WR00000wj8KiYAI,Discovery at Daybreak HOA,,"3491 North Arizona Avenue, Chandler, AZ, USA",Property_Street_Number__c,,3491
006WR00000wj8KiYAI,Discovery at Daybreak HOA,,"3491 North Arizona Avenue, Chandler, AZ, USA",Property_Street__c,,North Arizona Avenue
006WR00000wj8KjYAI,5400-5406 S. Maryland,,5400-5406 S. Maryland,Property_Street_Number__c,,5400-5406
006WR00000wj8KjYAI,5400-5406 S. Maryland,,5400-5406 S. Maryland,Property_Street__c,,S. Maryland
006WR00000wj8KkYAI,5128-5132 S. Cornell Avenue,,"5128 South Cornell Avenue, Chicago, IL, USA",Property_Street_Number__c,,5128
006WR00000wj8KkYAI,5128-5132 S. Cornell Avenue,,"5128 South Cornell Avenue, Chicago, IL, USA",Property_Street__c,,South Cornell Avenue
006WR00000wj8KlYAI,5202-5210 S. Cornell Avenue,,"5202 South Cornell Avenue, Chicago, IL, USA",Property_Street_Number__c,,5202
006WR00000wj8KlYAI,5202-5210 S. Cornell Avenue,,"5202 South Cornell Avenue, Chicago, IL, USA",Property_Street__c,,South Cornell Avenue
006WR00000wj8KmYAI,Shadow Pointe HOA,,"2155 N Grace Blvd, Chandler, AZ, USA",Property_Street_Number__c,,2155
006WR00000wj8KmYAI,Shadow Pointe HOA,,"2155 N Grace Blvd, Chandler, AZ, USA",Property_Street__c,,N Grace Blvd
006WR00000wj8KnYAI,5218-5220 S. Kimbark Avenue,,"5218 South Kimbark Avenue, Chicago, IL, USA",Property_Street_Number__c,,5218
006WR00000wj8KnYAI,5218-5220 S. Kimbark Avenue,,"5218 South Kimbark Avenue, Chicago, IL, USA",Property_Street__c,,South Kimbark Avenue
006WR00000wj8KoYAI,Siena Apartments,,"5230 Bryant Irvin Rd, Fort Worth, TX, USA",Property_Street_Number__c,,5230
006WR00000wj8KoYAI,Siena Apartments,,"5230 Bryant Irvin Rd, Fort Worth, TX, USA",Property_Street__c,,Bryant Irvin Rd
006WR00000wj8KpYAI,4859 S. Champlain Avenue,,"4860 South Champlain Avenue, Chicago, IL, USA",Property_Street_Number__c,,4860
