Id,Name,Business_Base_Address__c,Market__c,State__c,City__c,Circuit_ID__c,FDH_Name__c,Serving_Area__c,Import_DateTime__c
a01WR00000UGXi8YAH,647 E COLUMBIA DR AZLE TX,647 E COLUMBIA DR AZLE TX,DFW,TX,AZLE,TX0601-007000218A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXiBYAX,648 E COLUMBIA DR AZLE TX,648 E COLUMBIA DR AZLE TX,DFW,TX,AZLE,TX0601-007000220A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXijYAH,653 ALAMEDA RD AZLE TX,653 ALAMEDA RD AZLE TX,DFW,TX,AZLE,TX0601-007000208A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXivYAH,655 S RANDALL ST RHOME TX,655 S RANDALL ST RHOME TX,DFW,TX,RHOME,TX0602-002000233A,TX_DFW_SA08_FDH02,SA08,2026-01-20T19:22:01.000+0000
a01WR00000UGXj1YAH,656 ALAMEDA RD AZLE TX,656 ALAMEDA RD AZLE TX,DFW,TX,AZLE,TX0601-007000196A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXjEYAX,660 WELLS BURNETT RD AZLE TX,660 WELLS BURNETT RD AZLE TX,DFW,TX,AZLE,TX0601-007000209A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXjGYAX,6600 WELLS BURNETT RD FORT WORTH TX,6600 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000215A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXjVYAX,6620 WELLS BURNETT RD FORT WORTH TX,6620 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000231A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXjpYAH,6649 WELLS BURNETT RD FORT WORTH TX,6649 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000206A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXjsYAH,6650 WELLS BURNETT RD FORT WORTH TX,6650 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000200A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXkMYAX,6740 WELLS BURNETT RD FORT WORTH TX,6740 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000226A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXkQYAX,6750 WELLS BURNETT RD FORT WORTH TX,6750 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000205A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXkTYAX,6760 WELLS BURNETT RD FORT WORTH TX,6760 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000224A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXkWYAX,6770 WELLS BURNETT RD FORT WORTH TX,6770 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000204A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXkXYAX,6780 WELLS BURNETT RD FORT WORTH TX,6780 WELLS BURNETT RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000228A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXlVYAX,700 DUNAWAY LN AZLE TX,700 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000037A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXlyYAH,7000 STRAWBERRY WAY FORT WORTH TX,7000 STRAWBERRY WAY FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000063A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXm0YAH,7000 WAYFARER TRL FORT WORTH TX,7000 WAYFARER TRL FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000050A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXm2YAH,7001 BUTTONWOOD DR FORT WORTH TX,7001 BUTTONWOOD DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-009000061A,TX_DFW_SA01_FDH09,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXmvYAH,702 S WHITE CHAPEL BLVD SOUTHLAKE TX,702 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000023A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXmwYAH,702 SCHOOLHOUSE RD HASLET TX,702 SCHOOLHOUSE RD HASLET TX,DFW,TX,HASLET,TX0602-034000190A,TX_DFW_SA04_FDH34,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXnEYAX,704 BLUE MOUND E RD HASLET TX,704 BLUE MOUND E RD HASLET TX,DFW,TX,HASLET,TX0605-018000194A,TX_DFW_SA01_FDH88,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXnVYAX,705 HENDERSON ST KILLEEN TX,705 HENDERSON ST KILLEEN TX,KILLEEN,TX,KILLEEN,TX1310-012000033A,TX_KILLEEN_SA10_FDH12,SA10,2025-10-06T18:05:06.000+0000
a01WR00000UGXnbYAH,705 SOUTHEAST PKWY AZLE TX,705 SOUTHEAST PKWY AZLE TX,DFW,TX,AZLE,TX0601-010000076A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXo2YAH,708 DUNAWAY LN AZLE TX,708 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000124A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXoFYAX,709 SOUTHEAST PKWY AZLE TX,709 SOUTHEAST PKWY AZLE TX,DFW,TX,AZLE,TX0601-010000077A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXolYAH,712 DUNAWAY LN AZLE TX,712 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000056A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXoqYAH,712 W 1ST ST JUSTIN TX,712 W 1ST ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000188A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXp5YAH,715 S WHITE CHAPEL BLVD SOUTHLAKE TX,715 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000022A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXpFYAX,716 DUNAWAY LN AZLE TX,716 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000031A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXpVYAX,718 KATY RD KELLER TX,718 KATY RD KELLER TX,DFW,TX,KELLER,TX0606-018000003A,TX_DFW_SA01_FDH68,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXpbYAH,720 DUNAWAY LN AZLE TX,720 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000135A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXpiYAH,720 W 1ST ST JUSTIN TX,720 W 1ST ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000123A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXqCYAX,724 DUNAWAY LN AZLE TX,724 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000086A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXqUYAX,728 DUNAWAY LN AZLE TX,728 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000061A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXqaYAH,730 MOUNT GILEAD RD KELLER TX,730 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000027A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXqlYAH,732 DUNAWAY LN AZLE TX,732 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000115A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXr0YAH,736 DUNAWAY LN AZLE TX,736 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000038A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXr5YAH,740 DUNAWAY LN AZLE TX,740 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000065A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXrzYAH,760 MOUNT GILEAD RD KELLER TX,760 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000021A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXtkYAH,7850 SLAY DR FORT WORTH TX,7850 SLAY DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000223A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXtnYAH,7870 EAGLE MOUNTAIN CIR FORT WORTH TX,7870 EAGLE MOUNTAIN CIR FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000216A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXtrYAH,790 MOUNT GILEAD RD KELLER TX,790 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000032A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXuNYAX,7970 WALLACE RD FORT WORTH TX,7970 WALLACE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000217A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXuQYAX,800 DUNAWAY LN AZLE TX,800 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000112A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXvlYAH,802 SCHOOLHOUSE RD HASLET TX,802 SCHOOLHOUSE RD HASLET TX,DFW,TX,HASLET,TX0602-034000195A,TX_DFW_SA04_FDH34,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGXwJYAX,804 W 1ST ST JUSTIN TX,804 W 1ST ST JUSTIN TX,DFW,TX,JUSTIN,TX0602-021000184A,TX_DFW_SA03_FDH21,SA03,2025-10-06T18:05:06.000+0000
a01WR00000UGXxAYAX,809 BOYD RD AZLE TX,809 BOYD RD AZLE TX,DFW,TX,AZLE,TX0601-015000284A,TX_DFW_SA02_FDH15,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXxlYAH,811 S WHITE CHAPEL BLVD SOUTHLAKE TX,811 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000019A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXxtYAH,812 KATY RD KELLER TX,812 KATY RD KELLER TX,DFW,TX,KELLER,TX0606-018000026A,TX_DFW_SA01_FDH68,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXy8YAH,814 KATY RD KELLER TX,814 KATY RD KELLER TX,DFW,TX,KELLER,TX0606-018000004A,TX_DFW_SA01_FDH68,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXyPYAX,816 KATY RD KELLER TX,816 KATY RD KELLER TX,DFW,TX,KELLER,TX0606-018000029A,TX_DFW_SA01_FDH68,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXydYAH,820 MOUNT GILEAD RD KELLER TX,820 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000033A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGXz7YAH,8271 HORSE WHISPER LN FORT WORTH TX,8271 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000005A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXz8YAH,8275 HORSE WHISPER LN FORT WORTH TX,8275 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000008A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzFYAX,8300 HORSE WHISPER LN FORT WORTH TX,8300 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000004A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzNYAX,8304 HORSE WHISPER LN FORT WORTH TX,8304 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000009A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzQYAX,8308 HORSE WHISPER LN FORT WORTH TX,8308 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000010A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzTYAX,8312 HORSE WHISPER LN FORT WORTH TX,8312 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000007A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzYYAX,8316 HORSE WHISPER LN FORT WORTH TX,8316 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000003A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzfYAH,8320 HORSE WHISPER LN FORT WORTH TX,8320 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000022A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXziYAH,8324 HORSE WHISPER LN FORT WORTH TX,8324 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000011A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzkYAH,8328 HORSE WHISPER LN FORT WORTH TX,8328 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000012A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXznYAH,833 BOYD RD AZLE TX,833 BOYD RD AZLE TX,DFW,TX,AZLE,TX0601-015000166A,TX_DFW_SA02_FDH15,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXzoYAH,833 JAMES ST AZLE TX,833 JAMES ST AZLE TX,DFW,TX,AZLE,TX0601-010000036A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGXzqYAH,8332 HORSE WHISPER LN FORT WORTH TX,8332 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000002A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzvYAH,8336 HORSE WHISPER LN FORT WORTH TX,8336 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000013A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzxYAH,8340 HORSE WHISPER LN FORT WORTH TX,8340 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000014A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGXzzYAH,8344 HORSE WHISPER LN FORT WORTH TX,8344 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000001A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGY00YAH,8348 HORSE WHISPER LN FORT WORTH TX,8348 HORSE WHISPER LN FORT WORTH TX,DFW,TX,FORT WORTH,TX0604-003000006A,TX_DFW_SA09_FDH03,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGY0JYAX,841 S WHITE CHAPEL BLVD SOUTHLAKE TX,841 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000021A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGY0dYAH,844 JAMES ST AZLE TX,844 JAMES ST AZLE TX,DFW,TX,AZLE,TX0601-010000137A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGY1GYAX,8516 WESTERN MEADOWS DR FORT WORTH TX,8516 WESTERN MEADOWS DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-020000007A,TX_DFW_SA09_FDH20,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGY1sYAH,859 S WHITE CHAPEL BLVD SOUTHLAKE TX,859 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000018A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGY22YAH,8605 N RIVERSIDE DR FORT WORTH TX,8605 N RIVERSIDE DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-022000009A,TX_DFW_SA09_FDH32,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGY29YAH,8615 N RIVERSIDE DR FORT WORTH TX,8615 N RIVERSIDE DR FORT WORTH TX,DFW,TX,FORT WORTH,TX0607-022000007A,TX_DFW_SA09_FDH32,SA09,2025-10-06T18:05:06.000+0000
a01WR00000UGY2xYAH,880 MOUNT GILEAD RD KELLER TX,880 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000034A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGY47YAH,8965 BOAT CLUB RD FORT WORTH TX,8965 BOAT CLUB RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-004000027A,TX_DFW_SA04_FDH04,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGY48YAH,8985 BOAT CLUB RD FORT WORTH TX,8985 BOAT CLUB RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-004000026A,TX_DFW_SA04_FDH04,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGY4SYAX,900 N MAIN ST KELLER TX,900 N MAIN ST KELLER TX,DFW,TX,KELLER,TX0606-018000027A,TX_DFW_SA01_FDH68,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGY6LYAX,908 DUNAWAY LN AZLE TX,908 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000098A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGY6UYAX,9080 TEN MILE BRIDGE RD FORT WORTH TX,9080 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000232A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGY6qYAH,910 MOUNT GILEAD RD KELLER TX,910 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000023A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGY79YAH,911 S WHITE CHAPEL BLVD SOUTHLAKE TX,911 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000006A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGY7JYAX,912 DUNAWAY LN AZLE TX,912 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000049A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGY9NYAX,916 DUNAWAY LN AZLE TX,916 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000052A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGY9bYAH,920 DUNAWAY LN AZLE TX,920 DUNAWAY LN AZLE TX,DFW,TX,AZLE,TX0601-010000099A,TX_DFW_SA02_FDH10,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGY9qYAH,921 S WHITE CHAPEL BLVD SOUTHLAKE TX,921 S WHITE CHAPEL BLVD SOUTHLAKE TX,DFW,TX,SOUTHLAKE,TX0606-007000003A,TX_DFW_SA01_FDH07,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGYA3YAP,9231 BOAT CLUB RD FORT WORTH TX,9231 BOAT CLUB RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-004000002A,TX_DFW_SA04_FDH04,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGYA5YAP,9235 BOAT CLUB RD FORT WORTH TX,9235 BOAT CLUB RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-004000003A,TX_DFW_SA04_FDH04,SA04,2025-10-06T18:05:06.000+0000
a01WR00000UGYAeYAP,9340 TEN MILE BRIDGE RD FORT WORTH TX,9340 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000203A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGYAhYAP,9350 TEN MILE BRIDGE RD FORT WORTH TX,9350 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000227A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGYAzYAP,940 MOUNT GILEAD RD KELLER TX,940 MOUNT GILEAD RD KELLER TX,DFW,TX,KELLER,TX0603-001000036A,TX_DFW_SA01_FDH01,SA01,2025-10-06T18:05:06.000+0000
a01WR00000UGYBHYA5,9424 BOAT CLUB RD FORT WORTH TX,9424 BOAT CLUB RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-002000009A,TX_DFW_SA02_FDH02,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGYBUYA5,9450 TEN MILE BRIDGE RD FORT WORTH TX,9450 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000197A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGYBWYA5,9460 TEN MILE BRIDGE RD FORT WORTH TX,9460 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000230A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000UGYBYYA5,9480 TEN MILE BRIDGE RD FORT WORTH TX,9480 TEN MILE BRIDGE RD FORT WORTH TX,DFW,TX,FORT WORTH,TX0601-007000201A,TX_DFW_SA02_FDH07,SA02,2025-10-06T18:05:06.000+0000
a01WR00000jebsGYAQ,5074 5074 LAKE ST ST OMAHA NE,5074 5074 LAKE ST ST OMAHA NE,OMAHA,NE,OMAHA,NE0112-003000062A,NE_OMAHA_SA12_FDH03,SA12,2025-10-06T18:05:06.000+0000
a01WR00000jebsOYAQ,5314 5314 CORBY ST ST OMAHA NE,5314 5314 CORBY ST ST OMAHA NE,OMAHA,NE,OMAHA,NE0112-003080024A,NE_OMAHA_SA12_FDH03,SA12,2025-10-06T18:05:06.000+0000
a01WR00000jebsPYAQ,5410 5410 CORBY ST ST OMAHA NE,5410 5410 CORBY ST ST OMAHA NE,OMAHA,NE,OMAHA,NE0112-003000242A,NE_OMAHA_SA12_FDH03,SA12,2025-10-06T18:05:06.000+0000
a01WR00000lKIfKYAW,1000 MALLARD LN OFFICE TAYLOR TX 76574,1000 MALLARD LN TAYLOR TX,TAYLOR,TX,TAYLOR,TX1802-012290148A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfMYAW,105 ODBODY CT JARRELL TX 76537,105 ODBODY CT JARRELL TX,JARRELL,TX,JARRELL,TX1202-021000081A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKIfNYAW,106 ALAMITO RD RHOME TX 76078,106 ALAMITO RD RHOME TX,DFW,TX,RHOME,TX0602-004000547A,,SA15,2025-10-06T16:08:33.000+0000
a01WR00000lKIfOYAW,107 E STACIE RD HARKER HEIGHTS TX 76548,107 E STACIE RD HARKER HEIGHTS TX,HARKER HEIGHTS,TX,HARKER HEIGHTS,TX1001-008000051A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfPYAW,107 SISAL LN RHOME TX 76078,107 SISAL LN RHOME TX,DFW,TX,RHOME,TX0602-004000590A,,SA15,2025-10-06T16:08:33.000+0000
a01WR00000lKIfQYAW,1101 BEAR CREEK PKWY UNIT 3101 KELLER TX 76248,1101 BEAR CREEK PKWY KELLER TX,DFW,TX,KELLER,TX0606-FB03010392A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfRYAW,1101 S SYCAMORE OFFICE MESA AZ 85202,1101 S SYCAMORE MESA AZ,MESA,AZ,MESA,AZ0103-FB25620062A,,SA03,2025-10-06T16:08:33.000+0000
a01WR00000lKIfSYAW,112 BEL GRAND RD HASLET TX 76052,112 BEL GRAND RD HASLET TX,DFW,TX,HASLET,TX0602-034000161A,,SA04,2025-10-06T16:08:33.000+0000
a01WR00000lKIfTYAW,113 SLOWBES WAY JARRELL TX 76537,113 SLOWBES WAY JARRELL TX,JARRELL,TX,JARRELL,TX1201-004000093A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfUYAW,1205 COUNTY ROAD 315 JARRELL TX 76537,1205 COUNTY ROAD 315 JARRELL TX,JARRELL,TX,JARRELL,TX1202-004000005A,,SA02,2025-10-06T16:08:33.000+0000
a01WR00000lKIfVYAW,121 SHOREVIEW DR RHOME TX 76078,121 SHOREVIEW DR RHOME TX,DFW,TX,RHOME,TX0602-004000423A,,SA15,2025-10-06T16:08:33.000+0000
a01WR00000lKIfWYAW,12412 STEEL WOOD LN RHOME TX 76078,12412 STEEL WOOD LN RHOME TX,DFW,TX,RHOME,TX0602-017000209A,,SA03,2025-10-06T16:08:33.000+0000
a01WR00000lKIfXYAW,131 QUEST CT KELLER TX 76248,131 QUEST CT KELLER TX,DFW,TX,KELLER,TX0606-012000001A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfYYAW,131 SHOREVIEW DR RHOME TX 76078,131 SHOREVIEW DR RHOME TX,DFW,TX,RHOME,TX0602-004000312A,,SA15,2025-10-06T16:08:33.000+0000
a01WR00000lKIfZYAW,1310 W FM 487 UNIT A JARRELL TX 76537,1310 W FM 487 JARRELL TX,JARRELL,TX,JARRELL,TX1201-004000191A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfaYAG,1331 W BASELINE RD UNIT OFFICE MESA AZ 85202,1331 W BASELINE RD MESA AZ,MESA,AZ,MESA,AZ0101-FB05160116A,,SA01,2025-10-06T16:08:33.000+0000
a01WR00000lKIfbYAG,13401 ANNIE OAKLEY CIR UNIT 725 ROANOKE TX 76262,13401 ANNIE OAKLEY CIR ROANOKE TX,DFW,TX,ROANOKE,TX0605-FB02210121A,,SA06,2025-10-06T16:08:33.000+0000
